Time,stock_id,每股盈餘,ROE(A)－稅後,ROE(B)－常續利益,營業毛利率,營業利益率,稅前淨利率,稅後淨利率,業外收支/營收,貝里比率,常續利益率－稅後,營業費用率,現金流量比率,每股淨值(A),每股現金流量,每股營業額,每股營業利益,每股稅前淨利,營收成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,總資產報酬成長率,流動比率,速動比率,淨值/資產,負債比率,總負債/總淨值,長期資金適合率(A),營業利益 /實收資本比,稅前純益 /實收資本,營運資金,存貨及應收帳款/淨值,應收帳款週轉次數,總資產週轉次數,自由現金流量(D),淨營業週期（日）,淨值週轉率（次）,固定資產週轉次數,當季季底P/B,當季季底PSR,季底普通股市值,交易所主產業代碼,Y_ExpRet
2009-03-01,1432,-0.57,-6.2,-6.24,-5.03,-15.46,-15.34,-15.99,0.12,-48.27,-16.09,10.43,4.0,6.98,0.88,4.6,-0.71,-0.71,0.71,-353.54,-350.55,-359.43,-366.47,-228.85,-5.76,-9.83,-1.24,80.69,15.02,29.07,70.93,244.05,113.72,-6.81,-6.76,-361328.0,137.33,7.29,0.45,-10370.0,263.71,1.55,1.43,0.29,0.09,170043.0,M1400,3.5414292211787997
2009-03-01,1434,0.01,-0.06,-0.02,7.25,-0.15,-0.66,-0.35,-0.51,97.92,-0.1,7.4,13.13,26.16,0.81,4.66,-0.01,-0.03,-27.96,-102.3,-110.18,-108.93,-108.93,-108.25,-16.8,-24.09,-0.34,164.59,85.35,65.31,34.69,53.12,247.57,-0.07,-0.31,6660138.0,25.71,6.45,0.43,287545.0,121.16,0.67,1.28,0.7,0.78,30576652.0,M1400,0.35656941452907764
2009-03-01,1435,-0.02,-0.36,-0.41,83.51,-11.15,-35.36,-37.47,-24.21,88.22,-42.69,94.66,0.67,5.5,0.03,0.05,-0.01,-0.02,-75.8,-0.31,-14.66,-21.5,-21.5,42.68,-1.2,-0.18,0.0,46.17,32.75,50.78,49.22,96.92,107.95,-0.05,-0.15,-231014.0,11.03,2.04,0.02,1555.0,5370.45,0.04,0.04,0.68,5.58,419340.0,M2300,0.4451612903225808
2009-03-01,1436,-0.05,-0.49,-0.65,59.5,-834.7,-1085.05,-1085.74,-250.35,6.65,-1434.45,894.2,-276.17,10.98,-0.24,0.01,-0.04,-0.05,16.29,12.13,-10.74,-10.77,-10.77,4.96,-4.18,-4.1,-0.09,9392.1,4112.05,98.47,1.53,1.55,118374.0,-0.4,-0.52,2507101.0,40.12,0.0,0.0,79193.0,197371.0,0.0,2.1,0.67,367.07,2319900.0,M2500,0.21285091596305672
2009-03-01,1437,-0.25,-1.5,-1.29,-4.09,-9.89,-14.39,-11.27,-4.51,-70.66,-9.75,5.79,7.32,16.82,0.28,2.28,-0.22,-0.33,-39.25,-193.43,-798.57,-1736.55,-1736.55,-519.9,-8.58,-5.23,-0.86,165.3,118.72,51.01,48.99,96.03,253.19,-2.25,-3.28,516784.0,20.9,4.56,0.27,51198.0,99.67,0.53,0.85,0.54,0.8,1862191.0,M2300,1.2028805963717843
2009-03-01,1438,-0.11,-26.46,-26.52,0.74,-156.71,-418.06,-418.06,-261.35,0.47,-418.99,157.45,-3.35,0.36,-0.16,0.03,-0.04,-0.11,-42.07,-0.45,4.01,4.01,4.01,4.2,-8.27,-62.25,0.02,34.8,0.85,4.98,95.02,1907.67,0.0,-0.41,-1.1,-313762.0,427.66,5.54,0.01,-21.0,5337.86,0.25,0.0,2.3,6.06,85001.0,M1400,1.240963855421687
2009-03-01,1441,-0.22,-4.19,-6.98,0.37,-9.56,-7.11,-5.79,2.44,3.77,-9.63,9.93,2.69,5.07,0.23,5.07,-0.48,-0.27,-25.66,-227.34,-183.44,-183.78,-183.78,-331.91,-11.84,-25.93,-2.72,68.33,35.31,29.07,70.93,243.95,87.19,-3.54,-2.64,-286521.0,83.92,10.11,0.85,31165.0,77.36,2.9,2.18,0.65,0.2,351754.0,M1400,1.509106070713809
2009-03-01,1442,0.03,0.25,0.25,17.89,7.22,4.5,2.84,-2.72,167.66,2.83,10.67,-3.48,12.66,-0.31,1.14,0.08,0.05,38.83,-47.39,-67.68,-79.6,-79.6,-79.65,5.01,41.67,-0.47,187.75,20.95,57.87,42.13,72.79,2098.29,0.82,0.51,1358830.0,114.55,53.09,0.21,956.0,1327.93,0.36,7.33,0.86,1.08,1874967.0,M2500,0.709821344172417
2009-03-01,1443,-0.11,-1.82,-1.82,-2.12,-9.2,-7.67,-7.67,1.53,-29.89,-7.67,7.08,-11.83,6.74,-1.46,1.72,-0.16,-0.13,-6.4,-4.0,54.19,54.19,54.19,54.07,-7.0,-7.5,0.32,66.13,16.71,34.39,65.61,190.77,62.86,-1.53,-1.27,-1209310.0,75.72,4.12,0.33,-35450.0,158.36,0.95,0.6,0.32,0.21,620245.0,M1400,0.47845910900558275
2009-03-01,1444,0.05,0.49,0.58,8.06,1.15,2.46,2.46,1.31,117.14,2.9,6.88,16.98,9.81,0.89,2.03,0.02,0.05,-32.91,-82.46,-77.05,-74.5,-74.5,-32.96,-15.03,-11.78,-1.01,149.14,25.54,59.65,40.35,67.63,262.74,0.22,0.47,1905631.0,73.56,9.12,0.46,22634.0,355.0,0.8,1.85,0.47,0.48,3309951.0,M1400,1.2527353117505995
2009-03-01,1445,0.09,0.72,0.73,10.13,1.29,3.25,3.11,1.96,114.57,3.14,8.84,41.65,12.52,0.44,2.98,0.04,0.09,-20.17,50.23,495.34,562.1,562.1,1270.93,-16.09,-5.63,0.38,643.84,420.94,84.99,15.01,17.66,208.4,0.37,0.93,843645.0,27.46,9.0,0.78,2317.0,95.82,0.92,1.9,0.54,0.5,994364.0,M1400,0.18910157682434914
2009-03-01,1446,0.09,0.62,0.69,27.51,4.51,4.53,4.32,0.02,119.6,4.8,23.0,8.61,14.05,0.3,1.99,0.09,0.09,-31.02,-66.33,-67.87,-62.3,-62.3,-56.73,-2.68,1.13,-0.75,115.13,69.4,67.27,32.73,48.65,240.64,0.9,0.9,72550.0,14.51,7.94,0.38,16564.0,99.88,0.57,1.1,0.47,0.76,923216.0,M1400,0.9574382654085527
2009-03-01,1447,0.27,2.96,2.81,7.46,3.91,4.22,4.22,0.3,210.32,4.01,3.55,13.14,10.08,1.35,6.97,0.27,0.27,-37.41,500.02,211.81,277.08,277.08,245.6,-24.75,-30.11,2.04,69.75,45.13,46.2,53.8,116.44,96.11,2.28,2.46,-1851116.0,68.35,7.99,1.3,1304.0,52.09,2.81,2.53,0.49,0.15,2689808.0,M1400,2.5982043429844097
2009-03-01,1449,-1.44,-19.86,-19.7,-16.43,-27.09,-29.77,-30.83,-2.68,-154.05,-30.58,10.66,-1.34,5.22,-0.23,8.54,-2.31,-1.91,-26.28,-39.85,-1618.04,-1833.84,-1833.84,-39.28,-25.9,-43.99,-4.76,113.18,26.62,21.06,78.94,374.73,112.53,-12.92,-14.2,427644.0,135.46,11.19,0.58,-1495137.0,129.7,2.58,1.49,0.38,0.06,366900.0,M1400,0.96814251726339
2009-03-01,1451,0.4,2.18,1.66,11.82,4.58,9.78,8.25,5.19,163.34,6.29,7.24,14.01,18.83,0.7,4.81,0.22,0.47,-20.16,224.6,-0.44,-13.68,-13.68,196.8,-5.46,-4.45,-0.31,214.2,91.77,72.38,27.62,38.16,180.71,2.2,4.7,3366655.0,46.25,6.7,0.76,-108430.0,150.54,1.06,1.76,0.47,0.41,5233097.0,M1400,1.05555442315532
2009-03-01,1452,0.04,0.29,0.14,6.11,1.29,2.03,1.49,0.74,126.81,0.73,4.82,28.64,13.15,0.15,2.51,0.03,0.05,-47.77,-84.21,-77.59,-78.3,-78.3,-85.95,-15.26,-15.36,-0.97,1279.01,986.22,93.54,6.46,6.91,324.66,0.33,0.52,767373.0,18.82,9.03,0.73,-13975.0,79.19,0.78,2.49,0.47,0.49,772741.0,M1400,0.6006596101048125
2009-03-01,1453,0.16,1.35,1.3,19.35,10.72,8.18,8.18,-2.54,224.23,7.88,8.63,12.6,11.74,0.77,1.99,0.21,0.16,-74.29,-89.67,-92.04,-92.04,-92.04,-92.22,-13.29,-12.28,-9.89,178.16,51.63,61.97,38.03,61.37,199.6,2.13,1.62,195103.0,71.15,6.36,0.41,6502.0,482.82,0.66,1.3,0.66,0.72,315339.0,M1400,0.14498672656728595
2009-03-01,1454,-0.12,-1.0,-0.95,2.04,-5.55,-4.9,-3.73,0.65,26.81,-3.56,7.59,3.01,11.94,0.12,3.27,-0.18,-0.15,-33.25,-1163.69,-190.49,-139.58,-139.58,-140.52,-8.99,-0.06,-0.4,184.39,89.32,72.69,27.31,37.57,167.98,-1.61,-1.43,420825.0,38.31,7.91,0.77,-46603.0,111.36,1.07,1.76,0.5,0.36,762454.0,M1400,0.29927831236121394
2009-03-01,1456,-0.55,-11.38,-11.37,-2.43,-9.65,-17.54,-17.68,-7.88,-33.61,-17.68,7.22,-5.37,4.37,-0.59,3.15,-0.3,-0.55,-34.75,-102.02,-174.81,-176.8,-176.8,-112.12,-22.4,-31.7,-6.15,87.66,20.34,22.28,77.72,348.93,68.6,-2.96,-5.38,-222550.0,124.37,6.12,0.59,25058.0,123.22,2.57,1.27,0.5,0.13,358450.0,M1400,-0.2968054148780527
2009-03-01,1457,0.06,0.62,0.59,4.39,0.28,2.32,2.32,2.04,106.94,2.22,4.1,4.25,13.18,0.39,4.26,0.01,0.09,-42.87,-90.45,-71.44,-71.44,-71.44,-35.72,-11.39,-10.18,-0.92,87.32,31.05,58.81,41.19,70.04,164.09,0.1,0.8,-239673.0,41.34,8.31,0.63,46397.0,125.06,1.07,1.66,0.38,0.24,995400.0,M1400,0.8937759336099584
2009-03-01,1459,0.52,5.34,5.34,14.05,9.14,25.06,25.04,15.92,286.18,25.04,4.91,0.02,9.71,0.0,2.08,0.19,0.52,-11.37,151.61,999.14,941.24,941.24,1777.21,-10.89,-20.98,2.47,99.03,78.01,42.65,57.35,134.44,126.52,1.65,4.54,-14995.0,17.52,10.56,0.35,96442.0,70.01,0.85,0.58,0.69,0.72,1920548.0,M1400,0.5274206245080031
2009-03-01,1460,0.09,0.84,0.84,16.5,0.73,3.13,3.13,2.39,104.66,3.13,15.76,8.31,11.02,0.46,2.99,0.02,0.09,-13.78,13.03,424.32,3811.85,3811.85,214.6,3.48,-6.97,0.4,185.75,65.07,54.36,45.64,83.95,149.99,0.2,0.85,2152616.0,73.42,6.44,0.59,-127663.0,232.92,1.07,1.26,0.45,0.37,2219859.0,M1400,0.25107815293993907
2009-03-01,1463,-0.03,-0.31,-0.31,12.6,-5.89,-3.45,-3.45,2.44,68.14,-3.45,18.49,-0.38,10.53,-0.01,0.96,-0.06,-0.03,-24.21,52.77,63.25,63.25,63.25,63.25,3.96,-6.63,0.19,267.85,139.3,74.99,25.01,33.35,250.35,-0.49,-0.29,778171.0,39.33,6.02,0.27,135241.0,398.36,0.36,0.89,0.36,0.89,621753.0,M1400,1.7171183079973562
2009-03-01,1464,-0.04,0.24,0.19,17.23,-1.73,1.12,1.0,2.85,90.89,0.78,18.96,4.09,11.52,0.34,4.38,-0.08,0.05,-24.63,75.78,110.6,109.77,109.77,107.18,-4.94,-0.18,1.43,153.28,59.63,65.67,34.33,52.27,133.68,-0.7,0.46,674802.0,52.29,6.2,0.62,29625.0,198.46,0.97,1.29,0.45,0.23,796221.0,M1400,0.3585216033315981
2009-03-01,1465,0.11,0.4,0.31,7.83,-1.02,1.77,1.62,2.79,88.48,1.26,8.85,16.98,18.81,1.28,6.07,-0.06,0.11,-28.68,-130.22,-33.76,-39.45,-39.45,-51.38,13.04,4.96,0.06,257.61,119.81,73.82,26.18,35.47,198.44,-0.62,1.07,1026756.0,46.08,6.59,0.73,-45185.0,165.17,0.98,1.87,0.44,0.31,720067.0,M1400,0.36847348757947174
2009-03-01,1470,0.08,0.92,0.92,14.34,5.98,5.32,4.39,-0.66,171.58,4.39,8.36,47.11,9.14,0.41,1.91,0.11,0.1,-17.09,53.76,30.07,44.18,44.18,61.65,6.65,8.43,0.24,530.79,370.7,89.78,10.22,11.38,211.01,1.15,1.02,323867.0,29.71,4.99,0.76,-1215.0,113.41,0.84,1.75,0.98,1.07,771045.0,M1400,0.017807392273402556
2009-03-01,1471,0.17,1.3,1.46,7.22,0.42,1.9,1.7,1.49,106.16,1.91,6.8,-8.72,13.26,-1.12,8.89,0.04,0.19,-23.13,209.77,130.62,127.3,127.3,128.35,-20.32,-2.99,3.54,115.96,89.52,50.48,49.52,98.09,130.99,0.42,1.89,315832.0,95.96,4.8,1.6,-5153.0,30.94,3.07,3.93,0.85,0.26,1733279.0,M2300,1.965209796800583
2009-03-01,1473,0.51,1.73,2.28,23.18,6.86,5.5,3.35,-1.35,142.0,4.41,16.33,21.32,29.04,2.61,16.3,1.12,0.94,-18.88,-7.4,-11.54,-31.56,-31.56,-24.41,-1.76,5.33,-0.38,300.4,209.26,67.51,32.49,48.14,329.16,11.73,9.42,3433748.0,58.78,6.97,1.36,29294.0,91.93,2.07,6.42,0.62,0.29,2530923.0,M1400,0.7661348703297433
2009-03-01,1474,0.07,0.56,0.56,8.72,1.51,2.3,1.64,0.79,120.89,1.64,7.21,1.92,12.89,0.16,4.39,0.07,0.1,-31.17,1154.63,183.79,176.76,176.76,165.67,-3.35,7.67,0.72,161.11,87.18,53.97,46.03,85.27,180.42,0.66,1.01,690698.0,71.71,4.72,0.76,50376.0,142.72,1.37,2.1,0.36,0.21,643872.0,M1400,0.7230284857571214
2009-03-01,1476,0.57,3.74,3.74,24.49,10.1,11.12,7.27,1.02,170.21,7.27,14.39,8.46,15.47,0.79,7.65,0.77,0.87,4.62,131.94,16025.6,2354.42,2354.42,750.78,2.94,4.79,2.4,113.43,61.04,57.08,42.92,75.19,118.11,7.88,8.67,239254.0,54.98,7.27,1.15,-62823.0,75.67,2.06,2.23,0.78,0.34,2295201.0,M1400,0.6305253202362782
2009-03-01,1477,1.29,6.36,6.51,22.18,8.97,8.76,7.05,-0.21,167.94,7.21,13.21,-31.0,21.15,-4.23,18.12,1.63,1.61,-11.83,-9.26,34.15,53.63,53.63,51.66,-9.88,-8.13,1.03,185.23,49.16,60.72,39.28,64.69,276.16,16.45,16.06,1761915.0,41.98,32.5,2.24,-19705.0,25.31,3.61,9.37,1.56,0.39,5002437.0,M1400,1.1689296329821723
2009-03-01,1503,0.39,1.66,1.56,17.52,6.21,7.3,6.13,1.08,154.97,5.79,11.3,-1.19,25.4,-0.2,6.78,0.42,0.49,-19.6,-33.42,-20.02,-16.36,-16.36,-16.72,3.36,-4.84,-0.14,124.85,49.66,50.08,49.92,99.69,153.24,4.22,4.95,2204693.0,68.97,4.04,0.53,650821.0,216.65,1.08,1.37,1.26,1.0,16619007.0,M1500,0.15939676112101164
2009-03-01,1504,0.11,0.61,0.66,24.17,6.32,4.75,2.36,-1.57,135.39,2.53,17.85,6.5,18.82,0.52,5.03,0.32,0.24,-20.4,-42.39,-49.42,-62.85,-62.85,-51.58,-3.89,-5.82,-0.58,195.88,101.65,53.89,46.11,85.56,302.05,3.14,2.36,13921139.0,56.13,4.68,0.55,-608696.0,156.59,1.04,2.29,0.59,0.46,20054815.0,M1500,0.22962263649176928
2009-03-01,1506,-0.26,-2.3,-3.77,-1.31,-19.4,-9.11,-9.93,10.29,-7.25,-16.26,18.09,0.92,8.09,0.13,2.44,-0.47,-0.22,-27.08,-1117.83,-173.53,-100.12,-100.12,-103.56,-11.05,-17.28,-0.62,73.65,24.14,36.32,63.68,175.33,93.62,-4.73,-2.22,-386351.0,76.81,5.02,0.34,-5285.0,261.42,0.93,0.82,1.63,1.07,1344601.0,M1500,0.21641882757773123
2009-03-01,1507,0.5,2.22,2.24,25.39,10.49,10.61,7.99,0.12,170.36,8.05,14.9,0.07,23.56,0.01,6.47,0.68,0.69,8.09,-1.6,33.03,53.63,53.63,0.63,9.06,15.33,0.53,213.37,139.38,63.69,36.31,57.01,343.87,6.75,6.82,5270755.0,70.34,2.96,0.7,-286890.0,210.49,1.11,3.7,0.62,0.49,5977431.0,M1500,0.7533318086367133
2009-03-01,1512,-0.23,-1.81,-1.69,7.86,-6.91,-6.11,-4.61,0.8,53.19,-4.32,14.77,2.72,12.25,0.5,4.88,-0.34,-0.3,-6.24,-479.67,-185.25,-120.8,-120.8,-169.17,5.87,0.27,-0.26,66.99,27.51,37.82,62.18,164.43,68.19,-3.37,-2.98,-1107850.0,75.37,5.75,0.6,27924.0,120.0,1.57,1.03,0.49,0.3,1099902.0,M1500,0.564715325537698
2009-03-01,1513,0.29,1.72,1.43,19.17,5.57,7.53,5.87,1.95,141.01,4.9,13.59,12.81,15.7,1.78,4.67,0.26,0.35,-19.02,-50.65,-26.49,-31.82,-31.82,-45.78,4.71,-0.9,-0.38,138.81,52.82,49.43,50.57,102.31,185.31,2.55,3.44,2527235.0,73.29,6.17,0.58,-456483.0,221.75,1.17,1.99,1.05,0.7,7728000.0,M1500,0.1208457157008418
2009-03-01,1514,0.13,1.12,1.08,16.4,4.7,5.71,3.46,1.02,140.12,3.31,11.7,-16.79,12.16,-1.41,4.11,0.19,0.24,1.21,63.57,654.78,372.04,372.04,155.72,-2.58,-5.7,0.47,169.28,98.6,56.32,43.68,77.57,207.82,1.85,2.25,1110819.0,98.75,2.34,0.71,-2323.0,172.47,1.3,2.63,0.46,0.3,1063644.0,M1500,1.6194709496434148
2009-03-01,1515,0.06,0.78,-0.34,26.91,6.55,8.19,2.38,1.64,130.77,-1.04,20.57,-4.91,7.41,-0.53,2.48,0.16,0.2,-34.9,193.44,118.42,105.94,105.94,93.79,-19.09,-26.76,4.59,84.66,59.37,35.77,64.23,179.54,103.94,1.62,2.03,-382284.0,58.74,4.02,0.46,-109476.0,98.57,1.31,1.15,0.51,0.24,857940.0,M1500,1.7545553145336221
2009-03-01,1517,0.19,1.56,1.49,15.91,7.38,11.49,8.3,4.11,186.53,7.95,8.53,33.96,12.27,0.91,3.02,0.22,0.35,-28.93,0.34,318.89,273.73,273.73,221.94,3.27,6.08,0.79,575.38,462.72,79.38,20.62,25.98,466.18,2.23,3.48,2902830.0,38.73,2.98,0.58,-36190.0,156.87,0.75,3.45,0.75,0.66,2107381.0,M1500,0.18041253345929786
2009-03-01,1519,0.65,4.38,4.06,25.14,9.5,9.02,7.14,-0.48,160.78,6.62,15.64,31.92,14.8,4.17,7.74,0.74,0.8,16.12,-25.99,-30.71,-28.54,-28.54,-19.3,-5.95,6.73,-0.98,167.96,62.46,49.72,50.28,101.15,228.93,8.46,8.02,1920814.0,135.36,3.91,1.13,79187.0,210.35,2.45,5.06,2.2,0.8,7037212.0,M1500,-0.1748862635975793
2009-03-01,1521,0.51,3.01,3.02,16.81,5.22,6.49,5.98,1.27,143.97,6.02,11.67,3.27,17.11,0.33,8.45,0.44,0.55,-19.16,1029.95,76.58,83.5,83.5,89.32,-1.38,-1.8,0.99,138.07,75.82,55.53,44.47,80.09,152.54,4.41,5.48,292746.0,67.65,5.79,1.08,34903.0,76.1,2.01,2.68,0.77,0.37,998613.0,M1500,2.5947805249627063
2009-03-01,1522,0.69,3.53,3.67,22.33,7.05,8.12,7.31,1.07,152.11,7.6,14.68,4.21,18.87,0.82,9.42,0.66,0.79,-6.9,216.32,264.84,248.76,248.76,1637.84,-0.69,5.76,1.29,125.05,80.81,38.35,61.65,160.77,130.51,6.74,7.76,1304885.0,85.13,3.38,0.74,-669168.0,69.12,1.93,1.49,0.87,0.42,4382710.0,M1500,0.554217097963192
2009-03-01,1524,0.03,0.24,0.24,10.8,-0.73,0.41,0.62,1.14,93.65,0.61,11.53,6.55,13.9,0.83,5.31,-0.04,0.02,-3.56,-229.46,113.14,129.16,129.16,120.47,-0.73,2.74,0.49,68.26,35.55,39.39,60.61,153.86,84.82,-0.38,0.22,-620469.0,46.31,7.09,0.61,455775.0,66.0,1.56,0.83,0.65,0.44,1393254.0,M1500,0.5209917009554361
2009-03-01,1525,0.22,0.79,0.79,-6.81,-19.81,11.1,10.23,30.92,-52.4,10.23,13.0,-29.64,28.56,-0.92,2.12,-0.42,0.24,-39.23,-88.72,-10.92,-15.99,-15.99,-24.24,-0.9,11.87,-0.15,306.06,191.63,83.97,16.03,19.09,349.15,-4.33,2.43,408164.0,18.25,4.4,0.25,79155.0,119.31,0.31,1.06,0.49,1.05,899579.0,M1500,2.2684653025222437
2009-03-01,1526,-0.14,-2.12,-2.19,11.29,-4.92,-7.34,-6.51,-2.42,69.66,-6.72,16.21,1.46,6.51,0.06,2.14,-0.11,-0.16,-22.35,-216.23,-765.26,-704.54,-704.54,-755.03,-0.75,1.34,-1.24,159.04,64.42,45.46,54.54,119.96,143.36,-1.05,-1.57,145925.0,86.69,3.69,0.59,6108.0,182.15,1.3,1.23,0.92,0.62,375495.0,M1500,0.06065313622316859
2009-03-01,1527,0.96,6.5,6.9,26.49,10.64,49.5,38.39,38.86,167.11,40.79,15.85,1.77,14.98,0.53,2.63,0.28,1.24,-44.63,-68.44,142.97,145.25,145.25,95.92,-18.27,-19.61,5.76,98.17,35.43,32.78,67.22,205.05,160.44,2.6,12.1,-95407.0,32.24,5.11,0.2,-269228.0,169.08,0.68,1.03,1.34,1.41,3484318.0,M1500,0.5670913172871093
2009-03-01,1528,0.03,0.27,0.21,19.2,-6.35,0.88,1.03,7.23,75.15,0.8,25.56,2.64,13.94,0.22,3.54,-0.23,0.03,-51.58,-166.44,48.57,2836.36,2836.36,9.98,-8.06,-14.51,0.17,263.04,126.14,47.07,52.93,112.47,313.44,-2.26,0.31,1500402.0,117.31,1.69,0.46,28708.0,432.71,1.04,2.17,0.53,0.29,836544.0,M1500,0.5958825523481706
2009-03-01,1529,-0.18,-2.53,-2.53,-22.71,-41.05,-34.2,-34.2,6.84,-123.82,-34.21,18.34,0.13,7.2,0.0,0.54,-0.22,-0.18,-52.65,23.24,23.56,23.7,23.7,35.56,-27.14,-25.28,0.38,279.5,31.36,69.59,30.41,43.7,449.87,-2.22,-1.85,807481.0,91.11,3.45,0.21,4526.0,814.72,0.3,1.29,0.54,1.54,616473.0,M1500,0.4226746655340836
2009-03-01,1530,0.12,0.5,0.49,23.49,0.18,2.98,4.34,2.8,100.76,4.24,23.31,11.0,23.82,1.12,2.55,0.0,0.08,-73.59,-99.71,-94.38,-88.88,-88.88,-88.6,-7.45,-1.17,-2.2,257.46,85.31,60.01,39.99,66.63,231.24,0.05,0.81,1326637.0,90.03,1.58,0.27,52285.0,747.55,0.46,0.88,1.02,0.69,1993354.0,M1500,0.501007668420052
2009-03-01,1531,0.44,2.1,2.08,26.33,8.3,17.48,12.9,9.18,146.04,12.75,18.03,6.11,21.49,0.21,3.78,0.31,0.66,-34.44,-35.98,842.61,8.6,8.6,8.76,-16.42,2.53,-0.02,579.93,404.36,77.91,22.09,28.35,301.35,3.13,6.6,3208852.0,53.22,2.34,0.49,50682.0,292.31,0.65,1.8,0.62,0.75,2559251.0,M1500,0.6691174268515465
2009-03-01,1532,0.55,2.75,2.93,19.74,7.31,8.38,11.3,1.07,158.78,12.01,12.43,-0.23,24.72,-0.16,11.53,0.84,0.99,-29.51,-50.83,-42.22,-6.52,-6.52,-2.44,3.94,17.54,-0.09,89.84,16.69,36.73,63.27,172.23,133.73,8.59,9.86,-1875586.0,92.18,6.02,0.35,421566.0,377.85,0.97,1.0,0.94,0.37,6243856.0,M2000,0.8455265404657459
2009-03-01,1533,0.1,0.54,0.45,31.51,-1.46,4.46,2.77,5.92,95.57,2.33,32.97,10.91,19.16,0.7,3.71,-0.05,0.17,-39.11,-107.23,10.46,71.85,71.85,68.18,-4.93,-3.77,0.05,308.73,136.23,52.93,47.07,88.93,220.48,-0.54,1.65,1290747.0,69.97,4.37,0.41,-6221.0,386.39,0.78,1.1,0.75,0.79,1378735.0,M1500,0.8835581617232278
2009-03-01,1535,0.85,5.09,5.08,8.93,5.48,7.21,5.91,1.73,258.64,5.91,3.45,11.33,17.1,1.39,14.38,0.79,1.04,14.69,5.53,24.5,31.4,31.4,31.81,20.32,33.54,0.66,192.88,107.25,57.26,42.74,74.63,1479.07,7.88,10.37,1287982.0,61.59,20.82,1.89,29831.0,55.87,3.44,49.87,1.94,0.5,3747508.0,M1500,0.41901660375496497
2009-03-01,1536,-0.49,-4.76,-4.38,16.22,-18.84,-20.11,-19.21,-1.28,46.27,-17.66,35.05,-2.51,10.1,-0.49,1.83,-0.35,-0.52,-53.59,-150.88,-230.28,-269.77,-269.77,-242.46,-8.38,-38.35,-1.56,99.14,48.77,23.09,76.91,333.18,102.42,-4.87,-5.2,-20549.0,125.02,1.47,0.23,-37473.0,358.83,0.99,0.42,1.07,0.62,1334437.0,M1500,0.45455388094840843
2009-03-01,1537,-0.12,-0.83,-1.37,8.35,-2.44,-1.86,-1.41,0.58,77.42,-2.32,10.79,11.81,19.43,2.08,10.55,-0.26,-0.22,-21.58,-120.65,-116.42,-115.78,-115.78,-140.53,-17.77,-4.53,-2.95,134.88,75.09,48.24,51.76,107.29,147.73,-2.83,-2.16,412008.0,78.51,7.2,1.1,-53342.0,109.55,2.35,2.89,0.89,0.32,1154774.0,M1500,1.2706532356532358
2009-03-01,1538,0.13,0.85,1.71,14.13,-2.66,7.6,4.74,10.26,84.15,9.53,16.79,23.83,14.96,1.76,2.29,-0.06,0.2,-74.53,-243.91,359.13,199.97,199.97,612.26,-26.74,27.45,-0.52,210.7,164.35,58.62,41.38,70.59,191.03,-0.71,2.02,1132644.0,35.72,2.38,0.37,-4130.0,64.14,0.72,1.18,1.53,0.94,3171115.0,M1500,0.7022517262189341
2009-03-01,1539,0.08,0.69,0.69,10.11,-6.52,4.54,3.38,11.06,60.79,3.38,16.63,8.91,12.28,0.82,2.48,-0.16,0.11,-64.16,-261.68,119.28,119.25,119.25,119.25,-21.5,0.63,1.92,140.91,43.56,53.74,46.26,86.09,168.61,-1.62,1.12,245029.0,91.08,2.64,0.41,13590.0,380.35,0.81,1.24,0.39,0.24,314430.0,M1500,0.8664133055453396
2009-03-01,1540,1.37,7.27,7.2,33.97,25.52,28.05,21.5,2.53,402.13,21.31,8.45,34.79,19.59,3.06,5.56,1.42,1.79,-18.09,30.49,116.55,121.92,121.92,97.13,1.62,8.41,2.55,247.68,102.96,68.92,31.08,45.11,293.98,15.14,16.64,895322.0,73.67,6.83,0.87,79.0,264.65,1.35,3.87,1.28,0.83,1724317.0,M1500,0.23185674297195646
2009-03-01,1541,0.29,2.42,2.42,14.65,1.0,12.55,10.76,11.55,107.32,10.76,13.65,-10.6,12.01,-0.28,2.67,0.03,0.34,-36.6,14638.5,214.07,215.27,215.27,216.23,-4.3,8.32,3.73,242.59,163.28,81.81,18.19,22.23,163.15,0.27,3.35,270926.0,35.23,3.77,0.74,-11500.0,90.97,0.9,1.44,0.73,0.46,630246.0,M1500,1.7159126111906065
2009-03-01,1558,1.37,5.25,5.29,26.51,11.98,15.76,11.99,3.78,182.43,12.08,14.53,46.18,27.03,5.25,10.6,1.27,1.81,-15.48,51.19,133.21,63.87,63.87,57.73,10.28,9.62,1.5,208.86,138.38,66.35,33.65,50.72,179.9,13.73,18.06,538327.0,57.52,4.07,1.11,-9334.0,72.14,1.75,3.04,0.8,0.37,936649.0,M1500,3.405346027096302
2009-03-01,1560,-0.75,-3.07,-3.08,-15.6,-34.45,-33.89,-24.68,0.56,-82.78,-24.72,18.85,-0.91,23.99,-0.08,3.04,-1.05,-1.03,-51.89,-219.88,-234.12,-223.74,-223.74,-223.96,-11.91,-9.05,-3.81,110.38,56.22,66.1,33.9,51.28,104.86,-10.46,-10.29,131721.0,28.29,3.46,0.33,40659.0,186.33,0.5,0.5,0.95,1.14,3207750.0,M1500,0.8498920515503519
