證券代碼,簡稱,年月日,收盤價(元)
2605,新興,20181228,15.4468
2606,裕民,20181228,30.2923
2607,榮運,20181228,13.1966
2608,嘉里大榮,20181228,34.2641
2609,陽明,20181228,8.8
2538,基泰,20181228,11.7647
2539,櫻花建,20181228,22.1153
2540,愛山林,20181228,28.8
2542,興富發,20181228,40.0173
2543,皇昌,20181228,7.75
2610,華航,20181228,10.7669
2611,志信,20181228,6.4566
2612,中航,20181228,28.7928
2613,中櫃,20181228,12.463
2614,東森,20181228,12.7056
2615,萬海,20181228,15.3726
2616,山隆,20181228,26.9971
2618,長榮航,20181228,15.455
2630,亞航,20181228,23.0016
2633,台灣高鐵,20181228,29.5549
2634,漢翔,20181228,29.472
2636,台驊投控,20181228,24.0241
2637,慧洋-KY,20181228,26.7329
2642,宅配通,20181228,21.1355
2701,萬企,20181228,12.1869
2702,華園,20181228,21.3954
2704,國賓,20181228,22.5711
2705,六福,20181228,11.4896
2706,第一店,20181228,13.787
2707,晶華,20181228,119.066
2712,遠雄來,20181228,39.6
2722,夏都,20181228,29.8331
2723,美食-KY,20181228,200.058
2617,台航,20181228,18.1059
2820,華票,20181228,13.0636
2823,中壽,20181228,26.2605
2832,台產,20181228,18.5964
2834,臺企銀,20181228,9.6724
2836,高雄銀,20181228,8.6038
2838,聯邦銀,20181228,8.8812
2841,台開,20181228,8.15
2845,遠東銀,20181228,9.3214
2849,安泰銀,20181228,12.3239
2727,王品,20181228,74.3011
2731,雄獅,20181228,84.686
2739,寒舍,20181228,28.7341
2748,雲品,20181228,53.7612
2801,彰銀,20181228,16.1893
2809,京城銀,20181228,26.3765
2812,台中銀,20181228,8.7496
2816,旺旺保,20181228,17.9909
2883,開發金,20181228,8.8167
2884,玉山金,20181228,18.1074
2885,元大金,20181228,14.8514
2886,兆豐金,20181228,24.5863
2887,台新金,20181228,12.2303
2888,新光金,20181228,8.558
2889,國票金,20181228,9.3698
2890,永豐金,20181228,9.7162
2891,中信金,20181228,19.2335
2850,新產,20181228,33.1646
2851,中再保,20181228,16.2711
2852,第一保,20181228,13.7062
2855,統一證,20181228,10.58
2867,三商壽,20181228,11.5575
2880,華南金,20181228,16.1104
2881,富邦金,20181228,44.9065
2892,第一金,20181228,18.5607
2897,王道銀行,20181228,7.527
3013,晟銘電,20181228,13.9333
3014,聯陽,20181228,29.0552
3015,全漢,20181228,16.8592
3016,嘉晶,20181228,43.748
3017,奇鋐,20181228,24.7722
2901,欣欣,20181228,24.5349
2903,遠百,20181228,15.2016
2904,匯僑,20181228,18.3659
2905,三商,20181228,15.6842
2882,國泰金,20181228,44.7539
2910,統領,20181228,25.612
2911,麗嬰房,20181228,9.86
2912,統一超,20181228,300.968
2913,農林,20181228,15.1538
2915,潤泰全,20181228,73.0958
2923,鼎固-KY,20181228,17.5047
2929,淘帝-KY,20181228,71.5117
2936,客思達-KY,20181228,26.8
2939,凱羿-KY,20181228,90.4499
3002,歐格,20181228,9.2373
3003,健和興,20181228,42.4777
3004,豐達科,20181228,59.44
3005,神基,20181228,38.0395
3006,晶豪科,20181228,29.3025
3008,大立光,20181228,3151.5
3010,華立,20181228,46.7234
3011,今皓,20181228,7.28
2906,高林,20181228,9.2601
2908,特力,20181228,21.7739
3025,星通,20181228,17.2389
3045,台灣大,20181228,102.063
3026,禾伸堂,20181228,98.3126
3027,盛達,20181228,8.7
3028,增你強,20181228,19.9496
3029,零壹,20181228,18.6109
3030,德律,20181228,43.0581
3031,佰鴻,20181228,9.9729
3032,偉訓,20181228,24.108
3033,威健,20181228,18.0053
3034,聯詠,20181228,136.778
3035,智原,20181228,41.3255
3036,文曄,20181228,36.853
3037,欣興,20181228,21.8336
3038,全台,20181228,9.044
3040,遠見,20181228,29.0325
3041,揚智,20181228,17.5164
3042,晶技,20181228,31.3128
3018,同開,20181228,33.55
3019,亞光,20181228,64.3637
3021,鴻名,20181228,14.0261
3022,威強電,20181228,49.1427
3023,信邦,20181228,80.362
3043,科風,20181228,2.47
3044,健鼎,20181228,75.6968
3024,憶聲,20181228,5.9495
3046,建碁,20181228,18.562
3231,緯創,20181228,18.0908
3257,虹冠電,20181228,42.5207
3047,訊舟,20181228,9.2805
3048,益登,20181228,12.3861
3049,和鑫,20181228,7.1764
3050,鈺德,20181228,9.2483
3051,力特,20181228,3.14
3052,夆典,20181228,8.2302
3054,立萬利,20181228,26.6
3055,蔚華科,20181228,26.1629
3056,總太,20181228,14.8741
3057,喬鼎,20181228,15.4041
3058,立德,20181228,7.7451
3059,華晶科,20181228,24.2142
3060,銘異,20181228,14.6
3062,建漢,20181228,15.2475
3090,日電貿,20181228,49.4713
3092,鴻碩,20181228,29.8595
3189,景碩,20181228,42.9691
3209,全科,20181228,16.0281
3229,晟鈦,20181228,21
3094,聯傑,20181228,17.6915
3130,一零四,20181228,144.201
3149,正達,20181228,8.8
3164,景岳,20181228,25.7516
3167,大量,20181228,37.9988
3266,昇陽,20181228,10.895
3296,勝德,20181228,14.3947
3305,昇貿,20181228,17.9932
3308,聯德,20181228,6.15
3311,閎暉,20181228,20.0538
3312,弘憶股,20181228,9.5209
3321,同泰,20181228,9.9683
3338,泰碩,20181228,30.0924
3346,麗清,20181228,34.571
3356,奇偶,20181228,30.65
3376,新日興,20181228,80.8216
3380,明泰,20181228,16.2456
3383,新世紀,20181228,7.2031
3406,玉晶光,20181228,182.863
3413,京鼎,20181228,126.91
3416,融程電,20181228,48.591
3504,揚明光,20181228,72.8195
3591,艾笛森,20181228,13.5254
3593,力銘,20181228,8.27
3596,智易,20181228,70.8147
3605,宏致,20181228,22.1946
3607,谷崧,20181228,15.6457
3515,華擎,20181228,52.9395
3518,柏騰,20181228,15.65
3528,安馳,20181228,30.2973
3530,晶相光,20181228,74.7209
3532,台勝科,20181228,114.963
3533,嘉澤,20181228,206.735
3535,晶彩科,20181228,15.8868
3536,誠創,20181228,8.38
3545,敦泰,20181228,34.783
3550,聯穎,20181228,15.4784
3557,嘉威,20181228,16.2037
3563,牧德,20181228,364.193
3576,聯合再生,20181228,7.7864
3583,辛耘,20181228,48.3554
3588,通嘉,20181228,20.1297
3419,譁裕,20181228,17.5
3450,聯鈞,20181228,64.8641
3454,晶睿,20181228,91.0432
3481,群創,20181228,9.6043
3494,誠研,20181228,7.79
3501,維熹,20181228,48.0166
3432,台端,20181228,14.5996
3437,榮創,20181228,16.8
3443,創意,20181228,201.541
4119,旭富,20181228,67.6284
3617,碩天,20181228,72.5682
3622,洋華,20181228,14.9908
3645,達邁,20181228,40.2779
3653,健策,20181228,76.9988
3661,世芯-KY,20181228,68.6287
3665,貿聯-KY,20181228,214.731
3669,圓展,20181228,16.1469
3711,日月光投控,20181228,56.6319
3712,永崴投控,20181228,17.0937
4104,佳醫,20181228,43.4573
4106,雃博,20181228,24.156
4108,懷特,20181228,17.4392
4137,麗豐-KY,20181228,241.071
4141,龍燈-KY,20181228,19.1
4142,國光生,20181228,19.0977
4148,全宇生技-KY,20181228,52.9065
4155,訊映,20181228,23.1672
4164,承業醫,20181228,29.5778
4190,佐登-KY,20181228,105.043
4133,亞諾法,20181228,29.9728
4532,瑞智,20181228,23.545
4536,拓凱,20181228,102.062
4540,全球傳動,20181228,56.1297
4545,銘鈺,20181228,24.4687
4551,智伸科,20181228,107.825
4552,力達-KY,20181228,52.5491
4555,氣立,20181228,55.77
3673,TPK-KY,20181228,48.3
3679,新至陞,20181228,53.8677
3682,亞太電,20181228,10.5237
3686,達能,20181228,10.7725
3694,海華,20181228,20.6
3701,大眾控,20181228,12.55
3702,大聯大,20181228,34.9114
3703,欣陸,20181228,13.5758
3704,合勤控,20181228,12.55
3705,永信,20181228,37.6391
3706,神達,20181228,23.8087
3708,上緯投控,20181228,66.7463
4306,炎洲,20181228,13.6852
4414,如興,20181228,14.4
4426,利勤,20181228,36.3905
4438,廣越,20181228,98.8953
4526,東台,20181228,17.0265
4557,永新-KY,20181228,56.8657
4560,強信-KY,20181228,45.8391
4562,穎漢,20181228,34.4836
4566,時碩工業,20181228,41.7093
4720,德淵,20181228,13.64
4722,國精化,20181228,24.4311
4807,日成-KY,20181228,46.4695
4904,遠傳,20181228,72.8015
4906,正文,20181228,22.4846
4912,聯德控股-KY,20181228,150.213
4915,致伸,20181228,41.1974
4916,事欣科,20181228,27.1328
4919,新唐,20181228,37.5986
4927,泰鼎-KY,20181228,33.2609
4930,燦星網,20181228,9.63
4934,太極,20181228,9.0866
4935,茂林-KY,20181228,31.0008
4938,和碩,20181228,45.0654
4942,嘉彰,20181228,31.9493
4943,康控-KY,20181228,85.1424
4952,凌通,20181228,28.3882
4956,光鋐,20181228,15.6
4958,臻鼎-KY,20181228,77.5657
4960,誠美材,20181228,8.8
4737,華廣,20181228,46.5081
4739,康普,20181228,88.8389
4746,台耀,20181228,37.3905
4755,三福化,20181228,37.8424
4763,材料-KY,20181228,118.251
4764,雙鍵,20181228,75.9478
4766,南寶,20181228,107.609
4961,天鈺,20181228,35.7426
4968,立積,20181228,46.1663
4976,佳凌,20181228,31.2
4977,眾達-KY,20181228,80.4439
4989,榮科,20181228,24.7697
4994,傳奇,20181228,59.9839
4999,鑫禾,20181228,43.428
5258,虹堡,20181228,13.4
5269,祥碩,20181228,496.609
5284,jpp-KY,20181228,50.4311
5285,界霖,20181228,65.4129
5288,豐祥-KY,20181228,106.133
5007,三星,20181228,51.6053
5203,訊連,20181228,67.7551
5215,科嘉-KY,20181228,28.3008
5225,東科-KY,20181228,24.3153
5234,達興材料,20181228,87.9456
5243,乙盛-KY,20181228,29.1175
5607,遠雄港,20181228,17.4025
5608,四維航,20181228,11.1877
5706,鳳凰,20181228,31.9589
5871,中租-KY,20181228,89.8217
5876,上海商銀,20181228,38.4741
5388,中磊,20181228,61.9476
5434,崇越,20181228,65.8918
5469,瀚宇博,20181228,22.0075
5471,松翰,20181228,28.6766
5484,慧友,20181228,8.4439
5515,建國,20181228,9.2863
5519,隆大,20181228,11.4211
5521,工信,20181228,7.9697
5522,遠雄,20181228,31.2659
5525,順天,20181228,18.9623
5531,鄉林,20181228,10.0446
5533,皇鼎,20181228,15.4282
5534,長虹,20181228,71.8495
5538,東明-KY,20181228,33.698
5880,合庫金,20181228,16.4626
5906,台南-KY,20181228,10.2
5907,大洋-KY,20181228,29.868
6005,群益證,20181228,8.3432
6024,群益期,20181228,38.4515
6112,聚碩,20181228,28.275
6115,鎰勝,20181228,37.6252
6116,彩晶,20181228,6.7361
6117,迎廣,20181228,12
6120,達運,20181228,15.7468
6128,上福,20181228,26.3495
6133,金橋,20181228,8.3422
6136,富爾特,20181228,16.7241
6139,亞翔,20181228,24.3409
6141,柏承,20181228,15.2208
6108,競國,20181228,24.1214
6142,友勁,20181228,8.36
6152,百一,20181228,4.4
6153,嘉聯益,20181228,25.4961
6155,鈞寶,20181228,19.2362
6164,華興,20181228,8.1946
6165,浪凡,20181228,8
6166,凌華,20181228,31.0556
6168,宏齊,20181228,11.9947
6172,互億,20181228,12.9443
6191,精成科,20181228,12.2165
6192,巨路,20181228,59.7999
6196,帆宣,20181228,46.6927
6197,佳必琪,20181228,25.0067
6201,亞弘電,20181228,27.4661
6202,盛群,20181228,55.0522
6205,詮欣,20181228,21.2872
6206,飛捷,20181228,63.8025
6209,今國光,20181228,27.9
6213,聯茂,20181228,48.3389
6215,和椿,20181228,13.9808
6216,居易,20181228,25.6732
6224,聚鼎,20181228,51.4936
6225,天瀚,20181228,3.3
6226,光鼎,20181228,8.4391
6230,尼得科超眾,20181228,135.4
6235,華孚,20181228,17.4888
6176,瑞儀,20181228,79.1561
6177,達麗,20181228,23.6893
6183,關貿,20181228,31.5225
6184,大豐電,20181228,31.7181
6189,豐藝,20181228,26.4617
6214,精誠,20181228,58.0176
6251,定穎,20181228,9.9737
6257,矽格,20181228,25.7675
6269,台郡,20181228,68.2908
6271,同欣電,20181228,139.781
