證券代碼,簡稱,年月,每股盈餘,ROE(A)－稅後,ROE(B)－常續利益,營業毛利率,營業利益率,稅前淨利率,稅後淨利率,業外收支/營收,貝里比率,常續利益率－稅後,營業費用率,現金流量比率,每股淨值(A),每股現金流量,每股營業額,每股營業利益,每股稅前淨利,營收成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,總資產報酬成長率,流動比率,速動比率,淨值/資產,負債比率,總負債/總淨值,長期資金適合率(A),營業利益 /實收資本比,稅前純益 /實收資本,營運資金,存貨及應收帳款/淨值,應收帳款週轉次數,總資產週轉次數,自由現金流量(D),淨營業週期（日）,淨值週轉率（次）,固定資產週轉次數,當季季底P/B,當季季底PSR,季底普通股市值
2608,嘉里大榮,202003  ,0.64,3.1,3.07,20.81,13.96,13.34,10.64,-0.63,304.02,10.53,6.84,13.41,20.95,0.99,6.35,0.89,0.85,8.21,32.66,-2.65,-10.1,-10.1,36.87,1.82,6.14,-0.11,117.55,112.05,48.05,51.95,108.12,109.83,8.86,8.46,604302,18.5,6.3,0.55,-17340,36.7,1.17,0.91,1.73,1.4,16952100
2609,陽明,202003  ,-0.31,-4.64,-4.4,4.75,0.67,-1.84,-2.18,-2.51,104.41,-2.07,4.55,6.1,5.7,1.4,10.94,0.07,-0.25,-1.24,215.13,-12.11,-23.23,-23.23,-7.37,-4.5,-22.08,0.05,63.21,50.47,8.16,91.84,1125.2,107.83,0.9,-2.45,-21877612,67.37,13.48,0.73,-1446195,-9.29,8.51,1.92,0.89,0.09,13214782
2610,華航,202003  ,-0.7,-6.56,-6.58,0.68,-9.13,-11.69,-11.7,-2.57,6.92,-11.73,9.8,-8.12,9.68,-1.24,6.01,-0.55,-0.7,-19.42,-490.15,-9085.82,-2494.41,-2494.41,-2339.32,-0.13,-6.39,-1.28,71.73,59.82,18.97,81.03,427.26,93.05,-5.48,-7.02,-23465670,12.6,16.71,0.44,1107938,15.34,2.24,0.9,0.68,0.22,35832704
2611,志信,202003  ,-0.25,-1.9,-1.15,7.59,-19.81,-33.45,-31.43,-13.64,27.69,-18.97,27.4,-3.64,13.46,-0.24,0.93,-0.18,-0.3,-26.4,-1308.37,-298.49,-293.29,-293.29,-532.55,-6.04,-10.8,-1.65,132.35,91.8,56.82,43.18,76,238.73,-1.8,-3.03,376208,10.58,3.25,0.14,87752,100.82,0.24,0.54,0.42,1.15,973247
2612,中航,202003  ,0.01,0.03,0.39,18.01,6.61,1.32,0.33,-5.29,158.01,4.71,11.4,2.37,50.31,0.65,4.11,0.27,0.05,-15.71,-65.78,-92.07,-97.84,-97.84,-69.35,-5.2,-4.04,-0.68,73.37,67.35,50.31,49.69,98.78,101,2.72,0.54,-1442532,2.41,12.25,0.16,2531075,0.31,0.33,0.24,0.43,1.18,4245906
2613,中櫃,202003  ,-0.12,-0.56,-0.56,7.83,2.75,-2.53,-2.53,-5.28,154.15,-2.53,5.08,7.86,21.83,0.81,4.86,0.13,-0.12,1.03,44.08,17.32,28.02,28.02,28.01,-2.75,-0.81,-0.02,80.13,64.47,26.06,73.94,283.72,92.8,1.23,-1.13,-278708,20.1,5.13,0.23,146087,71.72,0.88,0.6,0.53,0.55,1588126
2614,東森,202003  ,0.23,1.89,2.07,31.09,-1.65,7.58,11.8,9.23,94.97,12.94,32.74,15.34,11.67,0.54,1.91,-0.03,0.15,54.56,73.05,48.33,128.84,128.84,477.27,26.69,3,1.25,141.05,114.81,46.24,53.76,116.25,475,-0.32,1.45,811457,8.05,12.26,0.29,508963,36.7,0.64,2.89,0.86,1.59,5567890
2615,萬海,202003  ,0.04,0.26,1.63,9.28,3.39,0.54,0.52,-2.85,157.41,3.28,5.9,5.96,16.27,0.43,8.12,0.27,0.04,4.12,-32.22,-93.17,-91.23,-91.23,10.42,3.15,0.81,-1.07,154.26,134.2,41.96,58.04,138.33,140.43,2.75,0.44,8686601,6.92,30.26,0.83,2072589,-31.32,1.98,1.64,0.84,0.41,30501584
2616,山隆,202003  ,0.47,1.53,1.5,9.61,1.77,1.98,1.56,0.21,122.56,1.53,7.84,12.58,30.52,1.85,30.85,0.55,0.61,-1.2,37.74,20.16,20.99,20.99,34.94,-1,1.85,0.2,99.68,91.14,50.13,49.87,99.48,151.06,5.41,6.04,-6356,21.84,18.96,1.91,128792,-10.55,3.93,4.78,0.95,0.22,3926237
2617,台航,202003  ,0.39,1.59,0.95,20.75,15.66,28.66,25.98,13,407.12,15.58,5.1,16.31,24.8,0.43,1.51,0.24,0.43,-15.87,-41.33,4.9,-2.07,-2.07,-41.68,0.01,-2.41,-0.24,167.29,90.48,67.91,32.09,47.26,129.57,2.36,4.33,731829,1.15,23.21,0.17,452935,-9.6,0.24,0.24,0.54,1.88,5633469
2618,長榮航,202003  ,-0.25,-1.44,-1.57,8.8,-1.47,-4.29,-3.62,-2.82,85.67,-3.95,10.27,-7.57,13.76,-1.09,6.23,-0.09,-0.27,-31.77,-112.52,-148.54,-152.06,-152.06,-161.17,-3.83,-2.91,-0.84,85.65,77.55,21.75,78.25,359.86,107.44,-0.92,-2.67,-10067005,15.41,8.04,0.35,9022216,22.06,1.59,0.88,0.65,0.26,43148228
2630,亞航,202003  ,-0.18,-1.36,-1.3,6.2,-2.13,-3.29,-2.67,-1.15,74.41,-2.55,8.33,-13.64,13.09,-2.23,6.18,-0.13,-0.22,-8.4,-246.19,-417.29,-524.56,-524.56,-504.76,17.24,-5.94,-0.59,180.93,78.33,33.36,66.64,199.75,348.86,-1.44,-2.22,1590609,172.42,2.62,0.7,12602,282.07,2.04,4.57,1.03,0.42,1621620
2633,台灣高鐵,202003  ,0.2,1.58,1.59,34.24,31.42,11.32,11.77,-20.11,1215.49,11.85,2.82,30.89,12.83,0.66,1.71,0.54,0.19,-18.38,-42.61,-49.98,-50.63,-50.63,-50.28,1.38,0.71,-0.25,315.79,15.63,16.59,83.41,502.71,352442,5.36,1.93,25949457,3.64,148.04,0.09,8141873,29.29,0.54,317.47,2.24,3.57,161813424
2634,漢翔,202003  ,0.06,0.36,0.36,4.95,0.13,1.52,0.95,1.39,102.72,0.95,4.82,-8.59,15.68,-1.79,5.96,0.01,0.09,-7.51,-98.42,-82.97,-87.16,-87.16,-87.15,8.83,1.55,-0.79,169.97,88.63,31.35,68.65,218.96,290.63,0.08,0.91,13726178,176.39,1.61,0.48,-1102086,386.3,1.52,2.63,1.7,0.89,25100756
2546,根基,202003  ,0.82,3.16,3.67,6.75,4.49,4.05,3.12,-0.45,298.95,3.63,2.26,9.73,25.74,5.4,26.14,1.17,1.06,1.48,-10.56,-21.74,-24.78,-24.78,-11.15,29.57,3.21,-0.33,139.98,98.92,31.28,68.72,219.69,3495.41,11.75,10.58,2351818,98.94,3.86,1.3,624,-45.26,4.05,157.07,1.33,0.32,3637000
2547,日勝生,202003  ,-0.02,-0.12,-0.12,43.21,6.74,4.12,-1.05,-2.61,118.47,-1.04,36.47,-4.29,12.86,-0.73,1.57,0.11,0.06,1.06,-30.13,-40.41,-146.72,-146.72,-147.6,6.17,-3.48,-0.03,101.4,32.23,21.74,78.26,360.08,392.32,1.04,0.64,216027,81.55,9.26,0.1,762106,830.65,0.46,0.6,0.7,1.29,8174271
2548,華固,202003  ,0.56,0.91,0.91,23.98,11.51,16.91,15.12,5.4,192.24,15.12,12.48,-4.84,60.85,-2.57,3.69,0.42,0.62,5.9,-4.91,33.21,51.41,51.41,51.41,-10.94,11.43,0.13,216.04,8.21,46.91,53.09,113.16,12267.2,4.24,6.23,17058319,170.97,13.13,0.11,223420,3177.24,0.24,23.41,1.36,1.15,22864671
2597,潤弘,202003  ,0.63,1.15,1.15,9.94,3.13,3.17,2.22,0.04,145.9,2.21,6.81,3.74,28.27,0.86,20.18,0.63,0.64,41.57,65.36,63.06,43.42,43.42,43.16,4.1,-6.03,0.15,136.74,54.59,50.43,49.57,98.29,200.8,6.31,6.39,1133352,22.16,10.11,1.02,-44749,-18.23,2.08,3.21,2.09,0.64,7992000
2701,萬企,202003  ,0.1,0.58,0.57,70.82,61.55,72.79,58.25,11.24,763.58,58.07,9.28,35.63,16.48,0.12,0.17,0.1,0.12,-10.89,-0.47,-43.3,-43.27,-43.27,-43.34,-0.55,-1.05,-0.37,1001.42,1000.37,85.41,14.59,17.08,2104.28,1.03,1.22,1401748,0,9411,0.03,2547,-8.37,0.04,0.85,0.67,14.59,4949637
2702,華園,202003  ,-0.05,-0.42,-0.42,79.28,-4.87,-15.35,-1.97,-10.47,94.21,-1.97,84.15,1.13,11.72,0.25,2.52,-0.12,-0.39,-0.44,-149.32,-19138.8,-307.56,-307.56,-307.56,25.55,-4.75,0.1,89.77,88.21,16.95,83.05,489.8,112.47,-1.23,-3.86,-244285,0.87,48.31,0.15,-479530,5.04,0.86,0.26,0.96,0.82,1242956
2704,國賓,202003  ,-0.07,-0.23,0.44,38.95,6.47,-5.01,-4.38,-11.47,119.91,8.29,32.48,-20.39,27.42,-0.51,1.5,0.1,-0.08,-31.54,-68.4,-119.48,-121.35,-121.35,-55.69,-2.77,-1,-1.13,352.32,333.02,90.1,9.9,10.99,187.27,0.97,-0.75,2330665,1.39,28.46,0.19,434966,6.59,0.21,0.41,0.9,3.41,9081344
2705,六福,202003  ,-0.98,-11.96,-11.96,5.9,-44.46,-56.13,-56.13,-11.67,11.71,-56.15,50.36,-3.06,7.7,-0.56,1.74,-0.78,-0.98,-35.73,-274.06,-169.7,-116.37,-169.7,-169.39,-8.97,-30.95,-0.96,14.4,8.4,12.13,87.87,724.23,43.56,-7.76,-9.79,-2911858,8.49,20.42,0.11,10921,20.03,0.85,0.21,1.36,1.06,1949301
2706,第一店,202003  ,0.1,0.53,0.53,75.27,65.32,80.88,64.84,15.56,756.49,64.82,9.95,39.23,18.05,0.11,0.15,0.1,0.12,-11.58,-14.94,-55.02,-55.65,-55.65,-55.66,-1.42,-1.84,-0.57,1948.38,1940.79,86.08,13.92,16.17,2394.62,0.98,1.22,2484801,0.01,109.68,0.03,6313,-274.33,0.03,0.8,0.67,17.96,6049976
2707,晶華,202003  ,1.16,4.64,4.93,26.68,12.54,13.97,11.59,1.44,188.66,12.3,14.14,2.16,23.05,0.46,10.68,1.34,1.49,-19.01,-43.94,-47.61,-48.25,-48.25,-39.84,-6.79,-30.05,-1.34,97.57,93.67,29.26,70.74,241.72,175.36,13.39,14.93,-65348,5.46,32.72,0.49,547287,-3.15,1.6,2.06,4.75,2.24,13950410
2712,遠雄來,202003  ,0,0,0,28.1,-0.35,0.02,-0.01,0.37,98.76,0,28.46,-1.27,11.27,-0.03,0.91,0,0,9.93,97.21,100.16,99.92,99.92,100.01,-1.97,-0.3,0.81,26.82,16.81,83.22,16.78,20.16,88.02,-0.03,0,-164022,0.81,53.33,0.26,1158,-19.74,0.32,0.28,3.12,8.52,3696000
2722,夏都,202003  ,-0.13,-0.83,-0.83,28.51,-9.63,-10.05,-10.43,-0.42,74.74,-10.43,38.14,-3.4,15.13,-0.11,1.31,-0.13,-0.13,-13.55,-7.08,-6.16,-10.36,-10.36,-10.55,-5.21,-0.47,-0.11,66.5,59.3,73.9,26.1,35.32,170.23,-1.26,-1.32,-122093,0.9,70.2,0.23,-8880,-6.18,0.32,0.48,1.48,3.42,2498093
2723,美食-KY,202003  ,0.36,0.53,0.95,59.32,3.24,1.74,1.14,-1.49,105.77,2.06,56.08,10.93,56.79,4.51,26.12,0.85,0.46,-17.61,-65.78,-83,-83.09,-83.09,-70.41,-3.67,-6.95,-1.36,94.99,81.24,44.66,55.34,123.92,156.29,8.46,4.56,-372325,10.43,53.96,0.83,398958,-29.6,1.84,3.04,1.32,0.61,13518000
2727,王品,202003  ,-1.98,-7.06,-5.67,40.61,-8.72,-10.9,-9.8,-2.18,82.32,-7.87,49.33,-0.1,42.6,-0.08,38.99,-3.4,-4.3,-29.78,-224.61,-299.08,-344.71,-344.71,-259.98,-11.48,-16.46,-3.8,84.9,39.56,33,67,203,153.93,-33.57,-41.96,-918105,35.83,72.53,0.97,1380357,52.22,2.88,4.58,1.54,0.33,4919469
2739,寒舍,202003  ,-1.74,-10.98,-10.97,20.63,-23.73,-32.12,-26.68,-8.39,49.07,-26.66,42.04,9.72,14.9,1.59,6.53,-1.55,-2.1,-37.31,-295.95,-661.08,-693.02,-693.02,-681.75,-6.14,-12.06,-1.49,48.17,42.46,11.05,88.95,804.95,132.43,-15.49,-20.97,-945997,6.21,39.82,0.19,234260,3.59,1.65,2.27,1.37,0.56,2280707
2748,雲品,202003  ,0.11,0.58,0.81,23.72,4.25,2.12,1.48,-2.13,121.83,2.07,19.47,-17.51,19.55,-1.52,6.61,0.28,0.16,-23.71,-79.63,-88.89,-90.25,-90.25,-86.29,-6.54,-4.79,-1.54,40.66,30.34,29.81,70.19,235.51,93.66,3.23,1.61,-338835,3.59,45.67,0.46,-159065,-10.39,1.56,0.84,1.91,1.1,2451542
2801,彰銀,202003  ,0.25,1.54,1.54,N.A.,N.A.,30.93,24.88,N.A.,N.A.,24.88,37.75,N.A.,16.24,-3.59,0.96,N.A.,0.31,-9.2,N.A.,-17.93,-20.52,-20.52,-20.52,5.15,0.83,-0.03,N.A.,N.A.,7.39,92.61,1252.89,N.A.,N.A.,3.1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.17,4.44,190220175
2809,京城銀,202003  ,0.79,2.31,2.31,N.A.,N.A.,47.22,41.04,N.A.,N.A.,41.04,19.38,N.A.,32.47,5.29,1.95,N.A.,0.91,-4.06,N.A.,-48.17,-51.13,-51.13,-50.9,-1.57,-7.32,-0.33,N.A.,N.A.,12.81,87.19,680.38,N.A.,N.A.,9.09,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.88,3.74,32070484
2636,台驊投控,202003  ,0.19,0.86,1.34,16.53,1.62,1.37,0.85,-0.26,110.88,1.33,14.9,2.89,20.57,0.72,22.2,0.36,0.3,-2,-19.69,-21.93,-39.54,-39.54,1.02,1.82,-7.5,-0.3,147.6,139.54,42.11,57.89,137.48,1014.86,3.51,2.96,1376276,67.06,5.87,1.69,103138,26.87,4.01,36.56,0.94,0.2,2237699
2637,慧洋-KY,202003  ,-0.18,-0.43,-0.61,9.48,8.1,-4.4,-4.53,-12.5,686.31,-6.37,1.38,5.23,42.63,1.38,3.74,0.3,-0.18,-17.9,-74.44,-129.86,-130.87,-130.87,-141.98,-1.31,1.85,-0.71,23.73,7.17,33.32,66.68,200.11,85.53,3.28,-1.78,-13897040,0.54,63.85,0.13,4387801,-3.14,0.38,0.15,0.51,1.13,14954664
2642,宅配通,202003  ,0.57,3.09,3.07,18.05,7.12,6.98,5.64,-0.14,165.06,5.62,10.94,9.43,18.92,0.79,10.13,0.72,0.71,8.01,36.42,38.22,44.55,44.55,52.9,0.45,9.62,0.56,195.79,179.76,50.78,49.22,96.93,336.12,7.21,7.07,764559,30.51,7.03,1.08,210730,22.54,2.19,7.07,1.4,0.67,2529876
2838,聯邦銀,202003  ,0.13,0.67,0.67,N.A.,N.A.,12.71,9.45,N.A.,N.A.,9.45,61.21,N.A.,17.92,1.17,1.18,N.A.,0.17,9.47,N.A.,-43.41,-48.63,-48.63,-48.63,9.05,2.73,-0.05,N.A.,N.A.,7.52,92.48,1229.83,N.A.,N.A.,1.61,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.53,1.89,28498415
2841,台開,202003  ,-0.25,-0.94,-0.94,59.68,-155.21,-224.65,-207.63,-69.45,27.77,-206.9,214.89,-2.51,25.76,-0.31,0.12,-0.18,-0.26,-2.51,22.05,-363.41,-325.85,-325.85,22.86,1.66,1.18,-0.74,95.77,5.86,51.96,48.04,92.46,1647.86,-1.83,-2.64,-393443,38.86,19.5,0.01,263504,14942.8,0.02,0.22,0.22,10.84,4246062
2845,遠東銀,202003  ,0.11,0.8,0.8,N.A.,N.A.,10.45,9.86,N.A.,N.A.,9.86,43.23,N.A.,14.14,3.28,1.12,N.A.,0.12,-0.21,N.A.,-70.81,-67.24,-67.24,-67.24,7.22,2.59,-0.12,N.A.,N.A.,7,93,1329.02,N.A.,N.A.,1.2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.71,2.2,33725981
2849,安泰銀,202003  ,0.36,2.07,2.07,N.A.,N.A.,43.56,35.78,N.A.,N.A.,35.78,34.99,N.A.,17.59,-0.83,1,N.A.,0.44,-4.37,N.A.,28.02,25.56,25.56,25.55,-0.55,1.28,0.04,N.A.,N.A.,11.03,88.97,806.79,N.A.,N.A.,4.38,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.74,3.09,25550726
2850,新產,202003  ,0.66,1.82,1.82,29.03,7.77,7.81,5.72,0.03,136.56,5.72,21.26,N.A.,35.86,-0.64,11.56,0.9,0.9,-2.66,-27.65,-30.59,-36.82,-36.82,-36.82,4.16,2.17,-0.34,N.A.,N.A.,32.28,67.72,209.79,N.A.,8.98,9.02,N.A.,N.A.,N.A.,0.41,N.A.,N.A.,1.27,N.A.,0.94,0.69,10632155
2851,中再保,202003  ,0.75,3.66,3.66,14.93,12.61,12.61,10.21,0,643.32,10.21,2.32,N.A.,20.58,7.17,7.34,0.92,0.92,3.58,11.07,11.08,16.68,16.68,16.68,4.66,3.74,0.16,N.A.,N.A.,29.92,70.08,234.22,N.A.,9.25,9.25,N.A.,N.A.,N.A.,0.43,N.A.,N.A.,1.43,N.A.,0.83,0.62,10095635
2867,三商壽,202003  ,0.27,1.71,1.71,5.36,2.08,2.25,1.88,0.17,163.44,1.88,3.28,N.A.,13.84,-10.14,13.71,0.29,0.33,-32.1,796.81,1222.87,1178.59,1178.59,1178.59,6.28,-9.03,0.05,N.A.,N.A.,2.59,97.41,3760.81,N.A.,3.01,3.25,N.A.,N.A.,N.A.,0.11,N.A.,N.A.,3.64,N.A.,0.6,0.12,19592480
2731,雄獅,202003  ,0.49,1.82,0.04,15.28,-0.38,1.35,0.92,1.73,97.58,0.02,15.66,-28.53,29.19,-11.67,63.57,-0.24,0.86,-38.49,-115.15,-65.43,-69.73,-69.73,-99.04,-26.95,-7,-1.03,140.07,110.61,32.84,67.16,204.47,531.93,-2.41,8.57,1147884,23.01,26.03,2.28,45570,-11.4,7.9,43.27,1.9,0.14,3892000
2881,富邦金,202003  ,2.24,4.09,4.09,N.A.,N.A.,61.46,55.16,N.A.,N.A.,55.16,36.17,N.A.,47.95,-13.56,3.65,N.A.,2.52,1.43,N.A.,68.38,84.37,84.37,84.37,9.33,-6.14,0.12,N.A.,N.A.,6,94,1565.53,N.A.,N.A.,22.45,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.76,2.3,384271793
2882,國泰金,202003  ,1.77,3.24,3.24,N.A.,N.A.,46.9,41.92,N.A.,N.A.,41.92,34.22,N.A.,48.91,-1.26,3.82,N.A.,2,4.7,N.A.,69.44,73.53,73.53,73.53,5.19,1.28,0.1,N.A.,N.A.,6.67,93.33,1399.23,N.A.,N.A.,17.89,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.7,2.07,464873113
2812,台中銀,202003  ,0.24,1.7,1.7,N.A.,N.A.,27.58,21.76,N.A.,N.A.,21.76,36.48,N.A.,14.06,1.44,0.97,N.A.,0.3,-1.88,N.A.,-7.99,-13.48,-13.48,-13.48,-0.46,6.01,-0.02,N.A.,N.A.,7.58,92.42,1218.52,N.A.,N.A.,3.01,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.74,2.36,38386432
2816,旺旺保,202003  ,-0.32,-1.28,-1.28,23.91,-4.9,-3.91,-3.91,0.99,83,-3.91,28.8,N.A.,24.44,2.05,7.78,-0.38,-0.32,-13.82,-139.73,-131.18,-131.31,-131.31,-131.31,-3.44,1.85,-1.61,N.A.,N.A.,29.34,70.66,240.86,N.A.,-4,-3.19,N.A.,N.A.,N.A.,0.39,N.A.,N.A.,1.31,N.A.,0.75,0.5,3886520
2820,華票,202003  ,0.27,1.49,1.49,N.A.,N.A.,56.94,44.64,N.A.,N.A.,44.64,14.79,N.A.,17.82,-0.02,0.6,N.A.,0.34,9.15,N.A.,17.31,13.83,13.83,13.83,-2.72,0.44,0.02,N.A.,N.A.,12.38,87.62,707.98,N.A.,N.A.,3.39,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.79,6.14,18801440
2823,中壽,202003  ,1,3.71,3.71,9.63,7.42,7.42,6.29,0,435.52,6.29,2.21,N.A.,21.94,0.27,14.98,1.11,1.18,-23.28,64.06,63.97,58.93,58.93,58.93,9.31,-3.61,0.08,N.A.,N.A.,4.93,95.07,1928.86,N.A.,11.77,11.78,N.A.,N.A.,N.A.,0.14,N.A.,N.A.,2.36,N.A.,0.77,0.24,75211357
2832,台產,202003  ,0.36,1.48,1.48,36.82,12.92,12.86,10.23,-0.06,154.05,10.23,23.9,N.A.,23.56,-0.77,3.52,0.45,0.45,-1.69,-34.63,-34.52,-36.79,-36.79,-36.79,1.57,-2.8,-0.4,N.A.,N.A.,45.33,54.67,120.62,N.A.,4.54,4.52,N.A.,N.A.,N.A.,0.27,N.A.,N.A.,0.58,N.A.,0.78,1.29,6664480
2834,臺企銀,202003  ,0.18,1.33,1.33,N.A.,N.A.,19.58,16.13,N.A.,N.A.,16.14,39.26,N.A.,13.39,-3.43,1.05,N.A.,0.22,-4.34,N.A.,-39.51,-41.09,-41.09,-41.07,-0.93,8.71,-0.05,N.A.,N.A.,5.73,94.27,1645.08,N.A.,N.A.,2.16,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.72,2.12,69108925
2836,高雄銀,202003  ,0.2,1.41,1.41,N.A.,N.A.,19.43,16.74,N.A.,N.A.,16.74,48.69,N.A.,14.05,-3.45,1.14,N.A.,0.23,-10.24,N.A.,31.56,22.37,22.37,22.37,-0.35,2.14,0.01,N.A.,N.A.,5.76,94.24,1636.47,N.A.,N.A.,2.31,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.65,1.79,9944427
2889,國票金,202003  ,0.16,1.18,1.18,N.A.,N.A.,44.01,28.12,N.A.,N.A.,28.12,46.77,N.A.,12.22,-1.93,0.57,N.A.,0.25,14.32,N.A.,-15.43,-34.54,-34.54,-34.54,4.92,2.88,-0.09,N.A.,N.A.,13.54,86.46,638.81,N.A.,N.A.,2.55,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.85,4.52,29477462
2890,永豐金,202003  ,0.21,1.6,1.6,N.A.,N.A.,22.68,18.9,N.A.,N.A.,18.9,42.89,N.A.,12.95,-2.64,1.1,N.A.,0.25,12.99,N.A.,-35.08,-37.3,-37.3,-37.3,12.12,-0.52,-0.07,N.A.,N.A.,7.62,92.38,1212.22,N.A.,N.A.,2.51,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.85,2.7,124545147
2891,中信金,202003  ,0.62,3.36,3.36,N.A.,N.A.,34.19,29.2,N.A.,N.A.,29.2,36.03,N.A.,17.28,2.87,2.08,N.A.,0.73,1.2,N.A.,4.32,9.81,9.81,9.81,6.22,-2.53,0.02,N.A.,N.A.,5.37,94.63,1761.71,N.A.,N.A.,7.12,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.02,2.09,348996103
2892,第一金,202003  ,0.24,1.35,1.35,N.A.,N.A.,24.22,19.54,N.A.,N.A.,19.54,37.25,N.A.,17.27,-6.26,1.17,N.A.,0.29,-1.74,N.A.,-37.33,-38.92,-38.92,-38.93,5.19,0.47,-0.06,N.A.,N.A.,6.7,93.3,1392.56,N.A.,N.A.,2.92,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.14,3.95,244877160
2852,第一保,202003  ,-0.57,-2.65,-2.65,15.73,-12.75,-12.71,-14.75,0.03,55.25,-14.75,28.48,N.A.,20.5,-0.84,3.88,-0.49,-0.49,-33.28,-137.78,-137.68,-145.93,-145.93,-145.93,-6.62,-4.61,-3.45,N.A.,N.A.,40.37,59.63,147.72,N.A.,-4.95,-4.93,N.A.,N.A.,N.A.,0.3,N.A.,N.A.,0.72,N.A.,0.63,0.71,3869945
2855,統一證,202003  ,-0.67,-3.5,-3.25,15.11,-239.58,-229.46,-226.74,10.11,N.A.,-210.81,254.69,13.37,18.78,5.45,0.29,-0.69,-0.68,-80.76,-215.02,-196.4,-199.5,-199.5,-194.14,-8.92,-2.42,-1.92,136,133.36,31.54,68.46,217.04,1054.69,-7.08,-6.79,20141971,N.A.,0.14,0.02,219537,N.A.,0.06,0.66,0.69,3.28,17841070
2880,華南金,202003  ,-0.12,-0.79,-0.79,N.A.,N.A.,-5,-11.43,N.A.,N.A.,-11.43,49.49,N.A.,14.73,0.77,0.99,N.A.,-0.05,-7.77,N.A.,-112.69,-134.42,-134.42,-134.42,4.08,-1.42,-0.21,N.A.,N.A.,6.47,93.53,1444.8,N.A.,N.A.,-0.52,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.23,4.17,219717957
2883,開發金,202003  ,-0.03,0.65,0.65,N.A.,N.A.,13.33,9.28,N.A.,N.A.,9.28,33.94,N.A.,11.28,1.38,1.28,N.A.,0.17,18.47,N.A.,-53.69,-64.3,-64.3,-64.3,8.61,-5.99,-0.1,N.A.,N.A.,7.77,92.23,1186.69,N.A.,N.A.,1.69,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.67,1.53,111085206
2884,玉山金,202003  ,0.39,2.6,2.6,N.A.,N.A.,36.92,29.99,N.A.,N.A.,29.99,52.96,N.A.,15.18,-0.1,1.21,N.A.,0.48,6.15,N.A.,-9.04,-12.86,-12.86,-12.86,9.62,5.96,-0.02,N.A.,N.A.,6.8,93.2,1369.74,N.A.,N.A.,4.8,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.59,4.63,281772875
2885,元大金,202003  ,0.35,1.77,1.77,N.A.,N.A.,34.46,28.98,N.A.,N.A.,28.98,67.65,N.A.,19.62,1.09,1.25,N.A.,0.45,3.64,N.A.,-24.76,-25.7,-25.7,-25.7,7.38,0.61,-0.07,N.A.,N.A.,9.84,90.16,915.91,N.A.,N.A.,4.47,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.79,3.06,181478001
2886,兆豐金,202003  ,0.14,0.59,0.6,N.A.,N.A.,13.2,10.66,N.A.,N.A.,10.68,38.99,N.A.,23.88,-7.04,1.33,N.A.,0.18,-11.38,N.A.,-73.13,-74.73,-74.73,-74.67,3.18,-0.01,-0.15,N.A.,N.A.,8.9,91.1,1023.32,N.A.,N.A.,1.76,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,1.19,4.92,386914964
2888,新光金,202003  ,0.53,3.44,3.44,N.A.,N.A.,18.66,25.44,N.A.,N.A.,25.44,24.79,N.A.,11.82,-5.73,1.97,N.A.,0.39,1.25,N.A.,-25.96,20.27,20.27,20.27,5.79,-14.34,0.03,N.A.,N.A.,3.75,96.25,2569.87,N.A.,N.A.,3.86,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.64,0.9,96141006
2923,鼎固-KY,202003  ,-0.24,-0.8,0.59,54.28,46.78,-17.58,-36.54,-64.35,723.51,27.06,7.5,2.04,29.63,0.23,0.67,0.31,-0.12,0.01,112.66,-135.69,-105.13,-211.75,727.65,4.55,-13.98,-0.63,315.28,96.18,41.33,58.67,141.96,15489.4,3.12,-1.17,41376245,80.73,13.74,0.04,2273020,7041.15,0.09,7.38,0.73,6.55,37590394
